project_id,year,chain_length,frequency
736605,2020,19,1
736605,2020,20,1
736605,2020,32,2
736605,2020,36,1
736605,2020,65,2
736605,2021,1,114120
736605,2021,2,5905
736605,2021,3,649
736605,2021,4,282
736605,2021,5,110
736605,2021,6,69
736605,2021,7,49
736605,2021,8,24
736605,2021,9,19
736605,2021,10,10
736605,2021,11,7
736605,2021,12,5
736605,2021,13,3
736605,2021,14,7
736605,2021,15,6
736605,2021,16,3
736605,2021,17,4
736605,2021,18,1
736605,2021,19,1
736605,2021,20,1
736605,2021,32,2
736605,2021,36,1
736605,2021,65,2
736608,2010,1,2152
736608,2010,2,49
736608,2010,3,6
736608,2011,1,12491
736608,2011,2,407
736608,2011,3,59
736608,2011,4,17
736608,2011,5,7
736608,2011,6,7
736608,2012,1,1743
736608,2012,2,89
736608,2012,3,10
736608,2012,4,3
736608,2013,1,1882
736608,2013,2,95
736608,2013,3,17
736608,2013,4,4
736608,2014,1,1793
736608,2014,2,94
736608,2014,3,15
736608,2014,4,5
736608,2015,1,1822
736608,2015,2,94
736608,2015,3,15
736608,2015,4,5
736608,2016,1,1868
736608,2016,2,95
736608,2016,3,15
736608,2016,4,5
736608,2017,1,1686
736608,2017,2,87
736608,2017,3,13
736608,2017,4,4
736608,2018,1,34252
736608,2018,2,928
736608,2018,3,123
736608,2018,4,30
736608,2018,5,16
736608,2018,6,8
736608,2019,1,37175
736608,2019,2,1055
736608,2019,3,150
736608,2019,4,35
736608,2019,5,16
736608,2019,6,8
736608,2020,1,48289
736608,2020,2,1494
736608,2020,3,284
736608,2020,4,75
736608,2020,5,27
736608,2020,6,14
736608,2021,1,51014
736608,2021,2,1615
736608,2021,3,314
736608,2021,4,85
736608,2021,5,29
736608,2021,6,16
736612,2011,1,72
736612,2011,2,1
736612,2012,1,199
736612,2012,2,13
736612,2012,3,1
736612,2013,1,267
736612,2013,2,18
736612,2013,3,1
736612,2014,1,256
736612,2014,2,21
736612,2014,3,1
736612,2015,1,307
736612,2015,2,22
736612,2015,3,1
736612,2015,4,2
736612,2016,1,339
736612,2016,2,22
736612,2016,3,1
736612,2016,4,2
736612,2017,1,342
736612,2017,2,23
736612,2017,3,1
736612,2017,4,2
736612,2018,1,350
736612,2018,2,24
736612,2018,3,1
736612,2018,4,2
736612,2018,5,1
736612,2019,1,377
736612,2019,2,24
736612,2019,3,3
736612,2019,5,1
736612,2020,1,381
736612,2020,2,24
736612,2020,3,3
736612,2020,5,1
736616,2011,1,5114
736616,2011,2,921
736616,2011,3,81
736616,2011,4,2
736616,2011,5,1
736616,2012,1,5820
736616,2012,2,931
736616,2012,3,93
736616,2012,4,1
736616,2012,5,1
736616,2013,1,6044
736616,2013,2,956
736616,2013,3,86
736616,2013,4,2
736616,2013,5,1
736616,2014,1,6076
736616,2014,2,958
736616,2014,3,86
736616,2014,4,2
736616,2014,5,2
736616,2015,1,6272
736616,2015,2,982
736616,2015,3,90
736616,2015,4,4
736616,2015,5,4
736660,2010,1,1518
736660,2010,2,36
736660,2010,3,3
736660,2011,1,6831
736660,2011,2,353
736660,2011,3,67
736660,2011,4,9
736660,2012,1,3863
736660,2012,2,123
736660,2012,3,24
736660,2012,4,1
736660,2013,1,6710
736660,2013,2,355
736660,2013,3,63
736660,2013,4,14
736660,2014,1,4926
736660,2014,2,379
736660,2014,3,80
736660,2014,4,5
736660,2014,6,1
736660,2015,1,7036
736660,2015,2,362
736660,2015,3,64
736660,2015,4,14
736660,2016,1,7028
736660,2016,2,362
736660,2016,3,64
736660,2016,4,14
736665,2012,1,2173
736665,2012,2,80
736665,2012,3,6
736665,2020,1,2173
736665,2020,2,80
736665,2020,3,6
736670,2011,1,200
736670,2011,2,14
736670,2011,3,1
736670,2012,1,202
736670,2012,2,14
736670,2012,3,1
736671,2011,1,230
736671,2011,2,19
736671,2011,3,5
736671,2011,4,3
736671,2011,5,7
736671,2011,6,2
736671,2011,10,1
736671,2012,1,232
736671,2012,2,20
736671,2012,3,5
736671,2012,4,3
736671,2012,5,7
736671,2012,6,2
736671,2012,10,1
736671,2013,1,271
736671,2013,2,22
736671,2013,3,6
736671,2013,4,3
736671,2013,5,8
736671,2013,6,1
736671,2013,8,1
736671,2013,10,1
736671,2014,1,633
736671,2014,2,39
736671,2014,3,20
736671,2014,4,9
736671,2014,5,8
736671,2014,6,3
736671,2014,7,4
736671,2014,8,2
736671,2014,9,1
736671,2014,10,2
736671,2015,1,637
736671,2015,2,39
736671,2015,3,21
736671,2015,4,10
736671,2015,5,7
736671,2015,6,2
736671,2015,7,4
736671,2015,8,2
736671,2015,9,1
736671,2015,10,2
736672,2012,1,23925
736672,2012,2,395
736672,2012,3,87
736672,2012,4,9
736672,2012,8,1
736672,2013,1,5655
736672,2013,2,50
736672,2013,3,10
736672,2013,4,4
736672,2013,8,1
736672,2014,1,22267
736672,2014,2,30
736672,2014,3,6
736672,2014,4,2
736672,2015,1,22331
736672,2015,2,23
736672,2015,3,3
736672,2016,1,3291
736672,2016,2,132
736672,2016,3,9
736672,2016,5,1
736672,2016,7,1
736672,2017,1,3338
736672,2017,2,134
736672,2017,3,9
736672,2017,5,1
736672,2017,7,1
736672,2018,1,3642
736672,2018,2,134
736672,2018,3,11
736672,2018,5,1
736672,2018,7,1
736672,2019,1,3642
736672,2019,2,134
736672,2019,3,11
736672,2019,5,1
736672,2019,7,1
736672,2020,1,3647
736672,2020,2,134
736672,2020,3,11
736672,2020,5,1
736672,2020,7,1
736672,2021,1,3647
736672,2021,2,134
736672,2021,3,11
736672,2021,5,1
736672,2021,7,1
736675,2011,1,710
736675,2011,2,10
736675,2011,3,3
736685,2012,1,252
736685,2012,2,26
736685,2012,3,1
736685,2013,1,252
736685,2013,2,26
736685,2013,3,1
736685,2020,1,252
736685,2020,2,26
736685,2020,3,1
736700,2010,1,3086
736700,2010,2,89
736700,2010,3,13
736700,2010,5,3
736700,2011,1,4199
736700,2011,2,190
736700,2011,3,19
736700,2011,5,3
736700,2012,1,12920
736700,2012,2,547
736700,2012,3,33
736700,2012,5,1
736700,2012,8,1
736700,2013,1,7322
736700,2013,2,345
736700,2013,3,23
736700,2013,4,3
736700,2013,6,1
736700,2013,7,1
736700,2014,1,7062
736700,2014,2,363
736700,2014,3,31
736700,2014,4,6
736700,2014,5,2
736700,2014,6,2
736700,2014,7,1
736700,2015,1,7886
736700,2015,2,417
736700,2015,3,36
736700,2015,4,8
736700,2015,5,4
736700,2015,6,3
736700,2015,7,3
736700,2015,9,1
736700,2016,1,9045
736700,2016,2,501
736700,2016,3,41
736700,2016,4,14
736700,2016,5,8
736700,2016,6,1
736700,2016,7,1
736700,2016,8,1
736700,2016,9,2
736700,2017,1,9052
736700,2017,2,494
736700,2017,3,40
736700,2017,4,14
736700,2017,5,4
736700,2017,6,2
736700,2017,7,1
736700,2017,8,1
736700,2017,9,1
736700,2018,1,9165
736700,2018,2,495
736700,2018,3,41
736700,2018,4,14
736700,2018,5,5
736700,2018,6,2
736700,2018,7,1
736700,2018,8,1
736700,2018,9,1
736700,2019,1,9033
736700,2019,2,512
736700,2019,3,50
736700,2019,4,25
736700,2019,5,7
736700,2019,6,2
736700,2019,7,1
736700,2019,8,1
736700,2019,9,1
736700,2020,1,9112
736700,2020,2,519
736700,2020,3,52
736700,2020,4,26
736700,2020,5,7
736700,2020,6,2
736700,2020,7,2
736700,2020,9,1
736700,2021,1,9113
736700,2021,2,518
736700,2021,3,52
736700,2021,4,26
736700,2021,5,7
736700,2021,6,2
736700,2021,7,2
736700,2021,9,1
736712,2010,1,18860
736712,2010,2,1565
736712,2010,3,224
736712,2010,4,112
736712,2010,5,28
736712,2010,6,13
736712,2010,7,6
736712,2010,8,3
736712,2010,9,3
736712,2010,10,2
736712,2010,12,7
736712,2011,1,12214
736712,2011,2,2464
736712,2011,3,170
736712,2011,4,76
736712,2011,5,59
736712,2011,6,29
736712,2011,7,11
736712,2011,8,2
736712,2012,1,27418
736712,2012,2,6103
736712,2012,3,181
736712,2012,4,81
736712,2012,5,76
736712,2012,6,29
736712,2012,7,16
736712,2012,8,5
736712,2013,1,32486
736712,2013,2,6362
736712,2013,3,168
736712,2013,4,107
736712,2013,5,105
736712,2013,6,39
736712,2013,7,16
736712,2013,8,7
736712,2014,1,38979
736712,2014,2,6046
736712,2014,3,246
736712,2014,4,136
736712,2014,5,111
736712,2014,6,42
736712,2014,7,25
736712,2014,8,7
736712,2015,1,50053
736712,2015,2,6699
736712,2015,3,358
736712,2015,4,172
736712,2015,5,130
736712,2015,6,50
736712,2015,7,25
736712,2015,8,7
736712,2015,9,1
736712,2016,1,66283
736712,2016,2,7473
736712,2016,3,476
736712,2016,4,224
736712,2016,5,169
736712,2016,6,60
736712,2016,7,21
736712,2016,8,8
736712,2016,9,3
736712,2017,1,75351
736712,2017,2,7340
736712,2017,3,573
736712,2017,4,239
736712,2017,5,177
736712,2017,6,58
736712,2017,7,25
736712,2017,8,9
736712,2017,9,3
736712,2017,10,3
736712,2018,1,91967
736712,2018,2,9077
736712,2018,3,752
736712,2018,4,324
736712,2018,5,253
736712,2018,6,93
736712,2018,7,49
736712,2018,8,21
736712,2018,9,8
736712,2018,10,5
736712,2019,1,96204
736712,2019,2,9295
736712,2019,3,836
736712,2019,4,368
736712,2019,5,254
736712,2019,6,118
736712,2019,7,58
736712,2019,8,28
736712,2019,9,10
736712,2019,10,6
736712,2020,1,94571
736712,2020,2,9236
736712,2020,3,889
736712,2020,4,388
736712,2020,5,267
736712,2020,6,122
736712,2020,7,57
736712,2020,8,30
736712,2020,9,11
736712,2020,10,5
736712,2020,14,2
736712,2020,16,2
736712,2021,1,97885
736712,2021,2,9412
736712,2021,3,921
736712,2021,4,394
736712,2021,5,270
736712,2021,6,127
736712,2021,7,57
736712,2021,8,33
736712,2021,9,13
736712,2021,10,4
736712,2021,14,2
736712,2021,15,2
736712,2021,16,2
736750,2011,1,6406
736750,2011,2,261
736750,2011,3,50
736750,2011,4,14
736750,2011,5,3
736750,2011,10,1
736750,2012,1,9837
736750,2012,2,519
736750,2012,3,76
736750,2012,4,18
736750,2012,5,9
736750,2012,6,3
736750,2012,8,2
736750,2012,10,1
736750,2013,1,9983
736750,2013,2,528
736750,2013,3,76
736750,2013,4,18
736750,2013,5,10
736750,2013,6,3
736750,2013,8,2
736750,2013,10,1
736750,2014,1,10633
736750,2014,2,559
736750,2014,3,88
736750,2014,4,18
736750,2014,5,10
736750,2014,6,3
736750,2014,8,2
736750,2014,10,1
736750,2015,1,11195
736750,2015,2,637
736750,2015,3,94
736750,2015,4,19
736750,2015,5,10
736750,2015,6,3
736750,2015,8,1
736750,2016,1,11383
736750,2016,2,633
736750,2016,3,90
736750,2016,4,20
736750,2016,5,9
736750,2016,6,3
736750,2016,8,1
736750,2017,1,55643
736750,2017,2,80
736750,2018,1,11693
736750,2018,2,647
736750,2018,3,93
736750,2018,4,22
736750,2018,5,9
736750,2018,6,3
736750,2018,7,1
736750,2018,8,1
736750,2019,1,11728
736750,2019,2,647
736750,2019,3,93
736750,2019,4,22
736750,2019,5,9
736750,2019,6,3
736750,2019,7,1
736750,2019,8,1
736750,2020,1,11726
736750,2020,2,648
736750,2020,3,93
736750,2020,4,22
736750,2020,5,9
736750,2020,6,3
736750,2020,7,1
736750,2020,8,1
736750,2021,1,11726
736750,2021,2,648
736750,2021,3,93
736750,2021,4,22
736750,2021,5,9
736750,2021,6,3
736750,2021,7,1
736750,2021,8,1
736757,2010,1,134
736757,2010,2,5
736757,2012,1,144
736757,2012,2,8
736776,2008,1,9230
736776,2008,2,256
736776,2008,3,19
736776,2008,4,1
736776,2008,5,2
736776,2008,6,2
736776,2008,7,2
736776,2009,1,13119
736776,2009,2,309
736776,2009,3,31
736776,2009,4,1
736776,2009,5,1
736776,2009,6,3
736776,2009,7,4
736776,2010,1,12223
736776,2010,2,330
736776,2010,3,34
736776,2010,4,1
736776,2010,5,3
736776,2010,6,3
736776,2010,7,5
736776,2011,1,13047
736776,2011,2,363
736776,2011,3,34
736776,2011,4,4
736776,2011,5,4
736776,2011,6,3
736776,2011,7,5
736776,2012,1,14899
736776,2012,2,426
736776,2012,3,49
736776,2012,4,8
736776,2012,5,7
736776,2012,6,3
736776,2012,7,2
736776,2013,1,16825
736776,2013,2,445
736776,2013,3,49
736776,2013,4,7
736776,2013,5,8
736776,2013,6,3
736776,2013,7,2
736776,2014,1,16941
736776,2014,2,453
736776,2014,3,50
736776,2014,4,7
736776,2014,5,8
736776,2014,6,3
736776,2014,7,2
736776,2015,1,16943
736776,2015,2,453
736776,2015,3,50
736776,2015,4,7
736776,2015,5,8
736776,2015,6,3
736776,2015,7,2
736787,2009,1,2016
736787,2009,2,19
736787,2010,1,6444
736787,2010,2,121
736787,2010,3,9
736787,2010,5,2
736787,2011,1,7236
736787,2011,2,130
736787,2011,3,6
736787,2011,5,2
736787,2012,1,7539
736787,2012,2,146
736787,2012,3,6
736787,2012,5,2
736787,2013,1,7386
736787,2013,2,145
736787,2013,3,6
736787,2013,5,2
736787,2014,1,7377
736787,2014,2,145
736787,2014,3,6
736787,2014,5,2
736787,2015,1,5775
736787,2015,2,115
736787,2015,3,4
736787,2015,5,1
736787,2016,1,7968
736787,2016,2,163
736787,2016,3,9
736787,2016,4,1
736787,2016,5,2
736787,2016,6,1
736787,2017,1,8115
736787,2017,2,169
736787,2017,3,10
736787,2017,4,1
736787,2017,5,2
736787,2017,6,1
736787,2018,1,8276
736787,2018,2,172
736787,2018,3,14
736787,2018,4,1
736787,2018,5,2
736787,2018,6,1
736787,2019,1,8337
736787,2019,2,173
736787,2019,3,14
736787,2019,4,1
736787,2019,5,2
736787,2019,6,1
736787,2020,1,8341
736787,2020,2,173
736787,2020,3,14
736787,2020,4,1
736787,2020,5,2
736787,2020,6,1
736787,2021,1,8341
736787,2021,2,173
736787,2021,3,14
736787,2021,4,1
736787,2021,5,2
736787,2021,6,1
736803,2008,1,32326
736803,2008,2,1351
736803,2008,3,111
736803,2008,4,14
736803,2008,5,14
736803,2008,7,1
736803,2009,1,1714
736803,2009,2,64
736803,2009,3,2
736803,2009,4,1
736803,2010,1,3800
736803,2010,2,307
736803,2010,3,49
736803,2010,4,9
736803,2010,5,2
736803,2010,6,1
736803,2011,1,395
736803,2011,2,4
736803,2012,1,8731
736803,2012,2,565
736803,2012,3,49
736803,2012,4,10
736803,2012,5,7
736803,2012,6,1
736803,2013,1,99915
736803,2013,2,5308
736803,2013,3,749
736803,2013,4,220
736803,2013,5,81
736803,2013,6,60
736803,2013,7,16
736803,2013,8,20
736803,2013,9,8
736803,2013,10,10
736803,2013,11,10
736803,2013,13,1
736803,2013,15,1
736803,2013,465,1
736803,2014,1,70
736803,2014,2,8
736803,2015,1,343306
736803,2015,2,15643
736803,2015,3,1843
736803,2015,4,496
736803,2015,5,126
736803,2015,6,87
736803,2015,7,32
736803,2015,8,37
736803,2015,9,21
736803,2015,10,9
736803,2015,11,6
736803,2015,12,1
736803,2015,13,1
736803,2015,15,2
736803,2015,16,1
736803,2015,21,1
736803,2015,24,1
736803,2015,465,1
736803,2016,1,320291
736803,2016,2,14495
736803,2016,3,1885
736803,2016,4,435
736803,2016,5,151
736803,2016,6,92
736803,2016,7,40
736803,2016,8,32
736803,2016,9,21
736803,2016,10,8
736803,2016,11,6
736803,2016,12,5
736803,2016,13,1
736803,2016,15,3
736803,2016,16,1
736803,2016,17,1
736803,2016,21,1
736803,2016,23,1
736803,2016,24,1
736803,2016,39,1
736803,2016,465,1
736803,2017,1,1053
736803,2017,2,48
736803,2017,3,1
736803,2018,1,377586
736803,2018,2,18483
736803,2018,3,2754
736803,2018,4,607
736803,2018,5,218
736803,2018,6,150
736803,2018,7,56
736803,2018,8,22
736803,2018,9,5
736803,2018,10,9
736803,2018,11,6
736803,2018,12,7
736803,2018,13,1
736803,2018,15,3
736803,2018,16,1
736803,2018,17,1
736803,2018,21,1
736803,2018,23,1
736803,2018,24,1
736803,2018,39,1
736803,2018,465,1
736803,2019,1,348615
736803,2019,2,17824
736803,2019,3,2771
736803,2019,4,745
736803,2019,5,264
736803,2019,6,183
736803,2019,7,76
736803,2019,8,36
736803,2019,9,10
736803,2019,10,15
736803,2019,11,6
736803,2019,12,6
736803,2019,13,4
736803,2019,14,3
736803,2019,15,2
736803,2019,16,1
736803,2019,21,1
736803,2019,24,1
736803,2020,1,348665
736803,2020,2,17954
736803,2020,3,2783
736803,2020,4,756
736803,2020,5,264
736803,2020,6,183
736803,2020,7,86
736803,2020,8,37
736803,2020,9,9
736803,2020,10,16
736803,2020,11,6
736803,2020,12,6
736803,2020,13,3
736803,2020,14,3
736803,2020,15,1
736803,2020,16,1
736803,2020,21,1
736803,2020,24,1
736803,2021,1,513435
736803,2021,2,25283
736803,2021,3,3703
736803,2021,4,933
736803,2021,5,323
736803,2021,6,213
736803,2021,7,90
736803,2021,8,41
736803,2021,9,12
736803,2021,10,15
736803,2021,11,8
736803,2021,12,8
736803,2021,13,4
736803,2021,15,3
736803,2021,16,1
736803,2021,17,1
736803,2021,21,1
736803,2021,23,1
736803,2021,24,1
736803,2021,39,1
736803,2021,465,1
736806,2011,1,7832
736806,2011,2,141
736806,2011,3,10
736806,2011,5,1
736806,2011,11,1
736806,2012,1,4699
736806,2012,2,85
736806,2013,1,4706
736806,2013,2,85
736806,2014,1,4706
736806,2014,2,85
736806,2015,1,4706
736806,2015,2,85
736807,2009,1,2651
736807,2009,2,88
736807,2009,3,6
736807,2009,4,1
736807,2009,6,1
736807,2010,1,9344
736807,2010,2,299
736807,2010,3,62
736807,2010,4,5
736807,2010,5,2
736807,2010,7,1
736807,2010,8,1
736807,2010,9,1
736807,2010,74,1
736807,2011,1,9586
736807,2011,2,339
736807,2011,3,66
736807,2011,4,6
736807,2011,5,2
736807,2011,7,1
736807,2011,8,1
736807,2011,74,1
736807,2012,1,9606
736807,2012,2,341
736807,2012,3,70
736807,2012,4,9
736807,2012,5,4
736807,2012,8,1
736807,2012,74,1
736807,2013,1,9728
736807,2013,2,343
736807,2013,3,71
736807,2013,4,8
736807,2013,5,4
736807,2013,6,1
736807,2013,7,1
736807,2013,8,1
736807,2013,74,1
736807,2014,1,9734
736807,2014,2,343
736807,2014,3,71
736807,2014,4,8
736807,2014,5,4
736807,2014,6,1
736807,2014,7,1
736807,2014,8,1
736807,2014,74,1
736807,2015,1,9730
736807,2015,2,343
736807,2015,3,72
736807,2015,4,9
736807,2015,5,4
736807,2015,8,1
736807,2015,74,1
736807,2016,1,9765
736807,2016,2,343
736807,2016,3,72
736807,2016,4,9
736807,2016,5,4
736807,2016,8,1
736807,2016,74,1
736807,2017,1,12121
736807,2017,2,342
736807,2017,3,71
736807,2017,4,6
736807,2017,5,2
736807,2017,8,1
736807,2017,74,1
736807,2018,1,12145
736807,2018,2,342
736807,2018,3,71
736807,2018,4,6
736807,2018,5,2
736807,2018,8,1
736807,2018,74,1
736807,2019,1,12145
736807,2019,2,343
736807,2019,3,71
736807,2019,4,6
736807,2019,5,2
736807,2019,8,1
736807,2019,74,1
736807,2020,1,12145
736807,2020,2,343
736807,2020,3,71
736807,2020,4,6
736807,2020,5,2
736807,2020,8,1
736807,2020,74,1
736807,2021,1,12145
736807,2021,2,343
736807,2021,3,71
736807,2021,4,6
736807,2021,5,2
736807,2021,8,1
736807,2021,74,1
736845,2010,1,7
736845,2011,1,5251
736845,2011,2,75
736845,2011,3,5
736845,2011,4,1
736845,2012,1,5251
736845,2012,2,75
736845,2012,3,5
736845,2012,4,1
736845,2015,1,51398
736845,2015,2,1221
736845,2015,3,337
736845,2015,4,4
736845,2015,5,1
736845,2015,6,1
736845,2016,1,51549
736845,2016,2,1223
736845,2016,3,336
736845,2016,4,6
736845,2016,5,1
736845,2016,6,1
736845,2017,1,95121
736845,2017,2,2260
736845,2017,3,637
736845,2017,4,6
736845,2017,5,1
736845,2017,6,1
736845,2019,1,95121
736845,2019,2,2260
736845,2019,3,637
736845,2019,4,6
736845,2019,5,1
736845,2019,6,1
736845,2020,1,95121
736845,2020,2,2260
736845,2020,3,637
736845,2020,4,6
736845,2020,5,1
736845,2020,6,1
736845,2021,1,95121
736845,2021,2,2260
736845,2021,3,637
736845,2021,4,6
736845,2021,5,1
736845,2021,6,1
736849,2011,1,2870
736849,2011,2,157
736849,2011,3,39
736849,2011,4,3
736849,2011,5,2
736849,2011,6,1
736849,2012,1,12181
736849,2012,2,547
736849,2012,3,67
736849,2012,4,4
736849,2012,5,5
736849,2012,6,2
736849,2012,7,1
736849,2012,8,1
736849,2013,1,4988
736849,2013,2,260
736849,2013,3,60
736849,2013,4,5
736849,2013,5,5
736849,2013,6,2
736849,2013,7,1
736849,2014,1,4474
736849,2014,2,258
736849,2014,3,43
736849,2014,4,9
736849,2014,5,7
736849,2014,6,2
736849,2014,7,1
736849,2015,1,4365
736849,2015,2,257
736849,2015,3,46
736849,2015,4,9
736849,2015,5,7
736849,2015,6,2
736849,2015,7,1
736849,2015,10,2
736849,2015,14,2
736849,2015,24,1
736849,2015,39,1
736849,2016,1,5017
736849,2016,2,357
736849,2016,3,43
736849,2016,4,38
736849,2016,5,10
736849,2016,6,4
736849,2016,7,4
736849,2016,9,2
736849,2016,10,4
736849,2016,13,1
736849,2016,14,2
736849,2016,16,1
736849,2016,17,1
736849,2016,18,1
736849,2016,19,1
736849,2016,20,2
736849,2016,24,1
736849,2016,35,1
736849,2016,40,1
736849,2017,1,4143
736849,2017,2,222
736849,2017,3,81
736849,2017,4,9
736849,2017,5,6
736849,2017,6,2
736849,2017,7,2
736849,2017,9,2
736849,2017,10,2
736849,2017,13,2
736849,2017,14,1
736849,2017,15,2
736849,2017,17,2
736849,2017,18,1
736849,2017,19,1
736849,2017,20,2
736849,2017,25,1
736849,2017,35,1
736849,2017,44,1
736849,2018,1,4279
736849,2018,2,231
736849,2018,3,81
736849,2018,4,10
736849,2018,5,5
736849,2018,6,3
736849,2018,7,2
736849,2018,9,2
736849,2018,10,2
736849,2018,13,2
736849,2018,14,2
736849,2018,15,2
736849,2018,17,1
736849,2018,18,2
736849,2018,19,1
736849,2018,20,2
736849,2018,25,1
736849,2018,35,1
736849,2018,44,1
736849,2018,56,1
736849,2019,1,4678
736849,2019,2,242
736849,2019,3,81
736849,2019,4,10
736849,2019,5,5
736849,2019,6,3
736849,2019,7,2
736849,2019,9,2
736849,2019,10,2
736849,2019,13,2
736849,2019,14,2
736849,2019,15,2
736849,2019,17,1
736849,2019,18,2
736849,2019,19,1
736849,2019,20,2
736849,2019,25,1
736849,2019,28,1
736849,2019,35,1
736849,2019,46,1
736849,2019,56,1
736849,2019,208,1
736849,2020,1,4678
736849,2020,2,242
736849,2020,3,81
736849,2020,4,10
736849,2020,5,5
736849,2020,6,3
736849,2020,7,2
736849,2020,9,2
736849,2020,10,2
736849,2020,13,2
736849,2020,14,2
736849,2020,15,2
736849,2020,17,1
736849,2020,18,2
736849,2020,19,1
736849,2020,20,2
736849,2020,25,1
736849,2020,28,1
736849,2020,35,1
736849,2020,46,1
736849,2020,56,1
736849,2020,208,1
736853,2009,1,419
736853,2009,2,5
736853,2010,1,1215
736853,2010,2,33
736853,2010,3,8
736853,2010,5,1
736853,2010,6,3
736853,2010,7,1
736853,2011,1,1
736853,2012,1,10592
736853,2012,2,419
736853,2012,3,55
736853,2012,4,3
736853,2012,6,2
736853,2012,7,2
736853,2012,8,2
736853,2012,9,1
736853,2012,10,2
736877,2008,1,6144
736877,2008,2,311
736877,2008,3,27
736877,2008,4,2
736877,2008,5,1
736877,2008,9,1
736877,2012,1,6432
736877,2012,2,311
736877,2012,3,27
736877,2012,4,2
736877,2012,5,1
736877,2012,9,1
736877,2015,1,6522
736877,2015,2,313
736877,2015,3,27
736877,2015,4,2
736877,2015,5,1
736877,2015,9,1
736877,2018,1,6522
736877,2018,2,313
736877,2018,3,27
736877,2018,4,2
736877,2018,5,1
736877,2018,9,1
736880,2009,1,11915
736880,2009,2,375
736880,2009,3,44
736880,2009,4,5
736880,2009,5,1
736880,2009,7,1
736880,2009,8,1
736880,2009,10,1
736880,2010,1,11924
736880,2010,2,374
736880,2010,3,45
736880,2010,4,5
736880,2010,5,1
736880,2010,7,1
736880,2010,8,1
736880,2010,10,1
736918,2009,1,9280
736918,2009,2,299
736918,2009,3,23
736918,2010,1,101709
736918,2010,2,6137
736918,2010,3,637
736918,2010,4,161
736918,2010,5,40
736918,2010,6,12
736918,2010,7,8
736918,2010,8,2
736918,2010,9,4
736918,2010,10,1
736918,2010,11,2
736918,2010,14,1
736918,2010,15,1
736918,2010,22,1
736918,2010,23,1
736918,2011,1,267092
736918,2011,2,16206
736918,2011,3,2393
736918,2011,4,669
736918,2011,5,193
736918,2011,6,65
736918,2011,7,59
736918,2011,8,30
736918,2011,9,28
736918,2011,10,6
736918,2011,11,9
736918,2011,12,4
736918,2011,13,4
736918,2011,14,4
736918,2011,15,2
736918,2011,17,1
736918,2011,18,2
736918,2012,1,424453
736918,2012,2,25569
736918,2012,3,3430
736918,2012,4,941
736918,2012,5,312
736918,2012,6,159
736918,2012,7,116
736918,2012,8,93
736918,2012,9,65
736918,2012,10,60
736918,2012,11,48
736918,2012,12,39
736918,2012,13,10
736918,2012,14,6
736918,2012,15,11
736918,2012,16,7
736918,2012,17,16
736918,2012,18,7
736918,2012,19,10
736918,2012,20,4
736918,2012,21,3
736918,2012,27,1
736918,2013,1,606694
736918,2013,2,41185
736918,2013,3,5313
736918,2013,4,1564
736918,2013,5,3237
736918,2013,6,222
736918,2013,7,128
736918,2013,8,108
736918,2013,9,81
736918,2013,10,60
736918,2013,11,36
736918,2013,12,27
736918,2013,13,12
736918,2013,14,7
736918,2013,15,12
736918,2013,16,2
736918,2013,17,7
736918,2013,18,10
736918,2013,19,6
736918,2013,20,3
736918,2013,21,4
736918,2014,1,2195
736918,2014,2,188
736918,2014,3,7
736918,2014,4,10
736918,2014,5,19
736918,2014,12,1
736918,2015,1,687924
736918,2015,2,45550
736918,2015,3,5790
736918,2015,4,1680
736918,2015,5,4135
736918,2015,6,227
736918,2015,7,162
736918,2015,8,107
736918,2015,9,83
736918,2015,10,61
736918,2015,11,66
736918,2015,12,45
736918,2015,13,48
736918,2015,14,33
736918,2015,15,37
736918,2015,16,24
736918,2015,17,17
736918,2015,18,16
736918,2015,19,13
736918,2015,20,5
736918,2015,21,4
736918,2015,26,2
736918,2016,1,688669
736918,2016,2,45620
736918,2016,3,5809
736918,2016,4,1680
736918,2016,5,4137
736918,2016,6,227
736918,2016,7,162
736918,2016,8,107
736918,2016,9,83
736918,2016,10,61
736918,2016,11,66
736918,2016,12,45
736918,2016,13,48
736918,2016,14,33
736918,2016,15,37
736918,2016,16,24
736918,2016,17,17
736918,2016,18,16
736918,2016,19,13
736918,2016,20,5
736918,2016,21,4
736918,2016,26,2
736918,2018,1,688669
736918,2018,2,45620
736918,2018,3,5809
736918,2018,4,1680
736918,2018,5,4137
736918,2018,6,227
736918,2018,7,162
736918,2018,8,107
736918,2018,9,83
736918,2018,10,61
736918,2018,11,66
736918,2018,12,45
736918,2018,13,48
736918,2018,14,33
736918,2018,15,37
736918,2018,16,24
736918,2018,17,17
736918,2018,18,16
736918,2018,19,13
736918,2018,20,5
736918,2018,21,4
736918,2018,26,2
736926,2011,1,23507
736926,2011,2,2743
736926,2011,3,748
736926,2011,4,119
736926,2011,5,30
736926,2011,6,5
736926,2012,1,25147
736926,2012,2,2909
736926,2012,3,789
736926,2012,4,122
736926,2012,5,28
736926,2012,6,5
736926,2013,1,25869
736926,2013,2,2932
736926,2013,3,838
736926,2013,4,126
736926,2013,5,15
736926,2013,6,12
736926,2014,1,23044
736926,2014,2,2594
736926,2014,3,734
736926,2014,4,85
736926,2014,5,10
736926,2014,6,12
